停車票號,入場時間,出場時間,發票號碼,收費金額
2020111503322859,2020/11/15 03:32:00,2020/11/15 09:46:36,,100
2020111503392860,2020/11/15 03:39:00,2020/11/15 10:28:37,,100
2020111422202855,2020/11/14 22:20:00,2020/11/15 11:25:05,56945958,160
2020111509352865,2020/11/15 09:35:00,2020/11/15 11:58:59,56945959,75
2020111500022857,2020/11/15 00:02:00,2020/11/15 12:17:05,56945960,100
2020111510372867,2020/11/15 10:37:00,2020/11/15 12:23:04,56945961,60
2020111512282872,2020/11/15 12:28:00,2020/11/15 13:21:39,56945962,30
2020111511312869,2020/11/15 11:31:00,2020/11/15 13:43:01,,75
2020111416532849,2020/11/14 16:53:00,2020/11/15 14:41:52,,200
2020111512342873,2020/11/15 12:34:00,2020/11/15 15:26:02,56945963,90
2020111506412863,2020/11/15 06:41:00,2020/11/15 15:29:39,,100
